Ticker,YahooTicker,Nom,Zone,AnneeFiscale,DateRapport,Sector,Industry,Country,Beta,MarketCapitalizationBN,SharesOutstandingMn,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncomeBN,TotalRevenueBN,TotalEquityBN,TotalAssetsBN,TotalDebtBN,Dividendes_Annuels,Annual_Volume_Traded_BN,%MargeNette,%PayOut,Croissance de l'EPS (en %)
TEL,TEL.OL,Telenor ASA,Eurostoxx,2023,2023-12-31,Communication Services,Telecom Services,Norway,0.232,143.2125443819883,1384.679936,10.4471171985973,0.2130061882531755,0.0628912385461838,0.7135757586110782,9.9,103.42646026611328,13.734,80.452,64.477,218.377,102.193,9.4,0.390843827,17.071048575548154,94.94949494949495,-69.14926768463697
TEL,TEL.OL,Telenor ASA,Eurostoxx,2024,2024-12-31,Communication Services,Telecom Services,Norway,0.232,169.67452839352538,1390.509952,9.160903839019683,0.2417434639876597,0.0801370581448201,0.5887094600807016,13.32,122.0232391357422,18.336,79.928,75.849,228.808,99.889,9.5,0.325920857,22.94064658192373,71.32132132132132,34.54545454545455
TEL2 B,TEL2-B.ST,Tele2 AB - Class B Shares,Eurostoxx,2021,2021-12-31,Communication Services,Telecom Services,Sweden,0.309,66.10752255273827,712.902976,14.836806640625,0.1382698606383662,0.0579924849496976,0.4661194189423399,6.25,92.73004150390624,4.306,26.789,31.142,74.251,30.814,9.0,0.592669598,16.073761618574785,144.0,
TEL2 B,TEL2-B.ST,Tele2 AB - Class B Shares,Eurostoxx,2022,2022-12-31,Communication Services,Telecom Services,Sweden,0.309,48.78389112600976,674.307968,8.964882700564397,0.2353586961111345,0.0823873714083008,0.6651990903345208,8.07,72.34660339355469,5.574,28.103,23.683,67.656,32.451,19.75,0.597550838,19.834181404120553,244.73358116480793,29.12000000000001
TEL2 B,TEL2-B.ST,Tele2 AB - Class B Shares,Eurostoxx,2023,2023-12-31,Communication Services,Telecom Services,Sweden,0.309,54.90968045385205,690.366016,14.72908443874783,0.1639596136962247,0.0565403654309026,0.5640899700014025,5.4,79.53705596923828,3.735,29.099,22.78,66.059,30.974,6.8,0.653906445,12.835492628612666,125.92592592592591,-33.08550185873605
TEL2 B,TEL2-B.ST,Tele2 AB - Class B Shares,Eurostoxx,2024,2024-12-31,Communication Services,Telecom Services,Sweden,0.309,73.91373498571289,692.366976,19.09752096814205,0.1751368964112775,0.0600540020483535,0.4149702353145694,5.59,106.75514221191406,3.87,29.582,22.097,64.442,30.672,6.9,0.542477593,13.082279764721791,123.43470483005368,3.5185185185184986
TELIA,TELIA.ST,Telia Company AB,Eurostoxx,2021,2021-12-31,Communication Services,Telecom Services,Sweden,0.192,113.50606121313574,4089.629952,9.704407111748116,0.1446780047317635,0.0492775023731673,0.3575227575186414,2.86,27.75460433959961,11.68,88.341,80.731,237.025,40.581,2.0,2.581758716,13.221493983541052,69.93006993006993,
TELIA,TELIA.ST,Telia Company AB,Eurostoxx,2024,2024-12-31,Communication Services,Telecom Services,Sweden,0.192,115.7430005877832,3932.11008,16.352967156304253,0.1276898933963455,0.0346547740267878,0.815409999055802,1.8,29.435340881347656,7.079,89.127,55.439,204.272,94.378,2.0,2.402714064,7.942598763562109,111.11111111111111,-37.06293706293706
TEN,TEN.MI,Tenaris S.A.,Eurostoxx,2021,2021-12-31,Energy,Oil & Gas Equipment & Services,Luxembourg,0.568,9.585441138845948,1180.540032,8.730687377273394,0.0919847686290746,0.0761407836751495,0.0467602892248278,0.93,8.119539260864258,1.100191,6.521207,11.960578,14.449431,0.448218,0.230201996,1.176399199,16.870971892166587,24.752902795698922,
TEN,TEN.MI,Tenaris S.A.,Eurostoxx,2022,2022-12-31,Energy,Oil & Gas Equipment & Services,Luxembourg,0.568,17.33364928962085,1180.540032,6.797598909448694,0.183613794880937,0.1454840006231251,0.0485148271981909,2.16,14.68281364440918,2.55328,11.762526,13.905709,17.550246,0.840939,0.3836699999999999,0.856925366,21.7069020718849,17.762499999999996,132.25806451612905
TEN,TEN.MI,Tenaris S.A.,Eurostoxx,2023,2023-12-31,Energy,Oil & Gas Equipment & Services,Luxembourg,0.568,17.11024620788574,1183.84,4.308172847978288,0.2326231380067603,0.1858497540187919,0.0419555622565588,3.354827,14.453174591064451,3.918065,14.86886,16.842972,21.081895,0.71787,0.460404,0.794090126,26.350809678751432,13.723628669973145,55.316064814814794
TEN,TEN.MI,Tenaris S.A.,Eurostoxx,2024,2024-12-31,Energy,Oil & Gas Equipment & Services,Luxembourg,0.568,19.04218702516968,1090.179968,9.650283096903594,0.1227272620438531,0.0995810539055384,0.0305807310489227,1.81,17.467012405395508,2.036445,12.523934,16.593257,20.450125,0.582324,0.571242,0.698522172,16.260425837440536,31.560331491712706,-46.04788860945735
TEP,TEP.PA,Teleperformance,Eurostoxx,2021,2021-12-31,Industrials,Specialty Business Services,France,0.634,20.596766843133544,58.7331,36.953018236712985,0.1764333227747861,0.066738557392763,0.1692984159386394,9.49,350.68414306640625,0.557,7.115,3.157,8.346,3.487,2.4,0.029665721,7.828531271960647,25.289778714436245,
TEP,TEP.PA,Teleperformance,Eurostoxx,2022,2022-12-31,Industrials,Specialty Business Services,France,0.634,11.795749517694091,58.5292,18.45569121531951,0.1752043596730245,0.0722878021360314,0.2882394200470148,10.92,201.53614807128903,0.643,8.154,3.67,8.895,3.4,3.3,0.044062075,7.88570026980623,30.21978021978022,15.068493150684926
TEP,TEP.PA,Teleperformance,Eurostoxx,2023,2023-12-31,Industrials,Specialty Business Services,France,0.634,7.447091193580627,60.705,12.15824924918894,0.1403508771929824,0.0490553529996685,0.7221611579882118,10.09,122.6767349243164,0.592,8.345,4.218,12.068,5.378,3.85,0.060740062,7.0940683043738755,38.156590683845394,-7.600732600732596
TEP,TEP.PA,Teleperformance,Eurostoxx,2024,2024-12-31,Industrials,Specialty Business Services,France,0.634,4.715962453979492,59.4664,9.053043034523045,0.114793678665496,0.0433162166639059,1.0405087080070587,8.76,79.30465698242188,0.523,10.28,4.556,12.074,4.907,3.85,0.06435593,5.087548638132296,43.949771689497716,-13.181367690782952
TKA,TKA.DE,thyssenkrupp AG,Eurostoxx,2022,2022-09-30,Industrials,Conglomerates,Germany,1.314,2.5242806410803222,622.531968,2.2279456421569157,0.0799887339811294,0.0309705561613958,1.577082965821202,1.82,4.054861068725586,1.136,41.14,14.202,36.68,3.981,0.0,0.916619738,2.7613028682547394,0.0,
TREL B,TREL-B.ST,Trelleborg AB - Class B Shares,Eurostoxx,2021,2021-12-31,Industrials,Specialty Industrial Machinery,Sweden,0.866,59.20835644482422,271.072,15.920042922128394,0.1126705062140042,0.0668044572250179,0.1893820513401567,13.72,218.4229888916016,3.717,23.789,32.99,55.64,11.213,5.0,0.157594806,15.62486863676489,36.44314868804665,
TREL B,TREL-B.ST,Trelleborg AB - Class B Shares,Eurostoxx,2022,2022-12-31,Industrials,Specialty Industrial Machinery,Sweden,0.866,59.016903845703126,255.626,11.578338531218655,0.1403340269996265,0.0682531855811901,0.1596830634260075,19.94,230.8720703125,5.26,30.095,37.482,77.066,9.424,5.5,0.163531876,17.477986376474497,27.5827482447342,45.33527696793003
TREL B,TREL-B.ST,Trelleborg AB - Class B Shares,Eurostoxx,2023,2023-12-31,Industrials,Specialty Industrial Machinery,Sweden,0.866,80.08915696888671,246.299008,8.08077635869354,0.2414793154690571,0.1693191939902189,0.1022735200369516,40.24,325.1704406738281,10.075,34.286,41.722,59.503,8.191,6.0,0.127848313,29.385171790235077,14.910536779324055,101.80541624874624
TREL B,TREL-B.ST,Trelleborg AB - Class B Shares,Eurostoxx,2024,2024-12-31,Industrials,Specialty Industrial Machinery,Sweden,0.866,87.00025463085937,232.492,23.78941637198029,0.0899073739925418,0.0617604283731076,0.0968732796905004,15.73,374.20751953125,3.737,34.17,41.565,60.508,8.428,6.75,0.12455029,10.93649400058531,42.911633820724724,-60.90954274353877
TRN,TRN.MI,Terna - Trasmissione Elettricita Rete Nazionale,Eurostoxx,2021,2021-12-31,Utilities,Utilities - Regulated Electric,Italy,0.631,12.142749044922729,2006.899968,15.39567530003516,0.1686067622119225,0.0353053776521521,1.0263656074825276,0.393,6.050500392913818,0.7894,2.5588,4.6819,22.3592,12.4629,0.2768,1.235934124,30.85039862435516,70.43256997455471,
TRN,TRN.MI,Terna - Trasmissione Elettricita Rete Nazionale,Eurostoxx,2022,2022-12-31,Utilities,Utilities - Regulated Electric,Italy,0.631,12.314228993044312,2005.619968,14.379066940772171,0.1395310973624226,0.0375829390121431,0.878138615589174,0.427,6.139861583709717,0.857,2.918,6.142,22.8029,10.8136,0.299,1.057495161,29.36943111720356,70.02341920374707,8.651399491094146
TRN,TRN.MI,Terna - Trasmissione Elettricita Rete Nazionale,Eurostoxx,2023,2023-12-31,Utilities,Utilities - Regulated Electric,Italy,0.631,13.717620513477051,2005.779968,15.49310873783127,0.1399974701157422,0.0378482819940667,0.8798464710510299,0.441425,6.839045524597168,0.8854,3.1476,6.3244,23.3934,12.0694,0.3229,0.918167006,28.12936840767569,73.14945913801893,3.3782201405152312
TRN,TRN.MI,Terna - Trasmissione Elettricita Rete Nazionale,Eurostoxx,2024,2024-12-31,Utilities,Utilities - Regulated Electric,Italy,0.631,14.844012921676637,2005.84,14.149899236558728,0.1411312830599931,0.0390596838148205,0.93362219994852,0.523,7.400397300720215,1.0619,3.6469,7.5242,27.1866,13.8587,0.3442,0.994920089,29.11788093997642,65.81261950286806,18.479922976723117
TTE,TTE.PA,TotalEnergies SE,Eurostoxx,2021,2021-12-31,Energy,Oil & Gas Integrated,France,0.228,92.15150013284766,2608.699904,5.936921704717043,0.1434810625044748,0.0546313271405107,0.6841885363679068,5.95,35.324684143066406,16.032,184.634,111.736,293.458,63.049,2.64,1.682724668,8.683124451617797,44.36974789915967,
TTE,TTE.PA,TotalEnergies SE,Eurostoxx,2022,2022-12-31,Energy,Oil & Gas Integrated,France,0.228,130.1705424762422,2514.639872,6.544258320226079,0.1837205971859224,0.0675499565595134,0.438040734219164,7.91,51.76508331298828,20.526,263.31,111.724,303.864,57.02,3.67,1.715812913,7.795374273669818,46.396965865992414,32.94117647058823
TTE,TTE.PA,TotalEnergies SE,Eurostoxx,2023,2023-12-31,Energy,Oil & Gas Integrated,France,0.228,132.3466110736328,2353.55008,6.448710730316441,0.1831558932104528,0.0753876201287484,0.3617017437142148,8.72,56.232757568359375,21.384,218.945,116.753,283.654,47.87,2.8600000000000003,1.184859632,9.766836420105507,32.79816513761468,10.240202275600518
TTE,TTE.PA,TotalEnergies SE,Eurostoxx,2024,2024-12-31,Energy,Oil & Gas Integrated,France,0.228,113.37245487569531,2256.920064,7.453006099168907,0.1337032700368239,0.0551969091412218,0.4519969163249163,6.74,50.23326110839844,15.758,195.61,117.858,285.487,51.244,3.06,0.935392,8.055825366801288,45.40059347181008,-22.706422018348626
TUI1,TUI1.DE,Tui AG,Eurostoxx,2023,2023-09-30,Consumer Cyclical,Travel Services,Germany,1.535,2.635596537474564,507.431008,6.4924997091293335,0.2723305726244545,0.0189321710705529,1.599296379421913,0.8,5.193999767303467,0.3058,20.6659,1.1229,16.1524,4.2151,0.0,0.806521791,1.479732312650308,0.0,
TUI1,TUI1.DE,Tui AG,Eurostoxx,2024,2024-09-30,Consumer Cyclical,Travel Services,Germany,1.535,3.470828172147827,507.431008,6.840000152587891,0.5302174822250104,0.0291157337497918,1.3086790168552722,1.0,6.840000152587891,0.5071,23.1673,0.9564,17.4167,4.5422,0.0,0.861885609,2.1888610239432302,0.0,25.0
TYRES,TYRES.HE,Nokian Tyres PLC.,Eurostoxx,2021,2021-12-31,Consumer Cyclical,Auto Parts,Finland,1.098,3.696160347503662,138.224,17.946554350372928,0.126689604325387,0.0865114327669393,0.077702256665886,1.49,26.740365982055664,0.2062,1.7141,1.6276,2.3835,0.2872,1.2,0.10416185,12.029636543958928,80.53691275167785,
UBI,UBI.PA,UBISoft Entertainment,Eurostoxx,2024,2024-03-31,Communication Services,Electronic Gaming & Multimedia,France,-0.377,2.5235614784317018,127.646,15.566929494302103,0.0840882446978578,0.0308106841611996,0.994388296638407,1.27,19.770000457763672,0.1578,2.3009,1.8766,5.1216,2.5094,0.0,0.160524143,6.85818592724586,0.0,
UBSG,UBSG.SW,UBS Group AG,Eurostoxx,2021,2021-12-31,Financial Services,Banks - Diversified,Switzerland,0.858,50.515841794240245,3445.570048,6.850980598235799,0.1229270383436088,0.006674830063499,4.330186179832023,2.14,14.66109848022461,7.457,35.059,60.662,1117.182,218.743,0.2942129,2.514258808,21.26985937990245,13.748266355140187,
UBSG,UBSG.SW,UBS Group AG,Eurostoxx,2022,2022-12-31,Financial Services,Banks - Diversified,Switzerland,0.858,51.42946575123779,3182.35008,6.906343932844635,0.1341339053379281,0.0069080484333064,3.7580790929244343,2.34,16.160844802856445,7.629,33.27,56.876,1104.364,193.276,0.397585,2.472844547,22.930568079350763,16.990811965811968,9.345794392523343
UBSG,UBSG.SW,UBS Group AG,Eurostoxx,2023,2023-12-31,Financial Services,Banks - Diversified,Switzerland,0.858,75.41187521706298,3233.270016,2.68706418402184,0.3196066523404653,0.0159389699252849,5.008296092795522,8.68,23.32371711730957,27.366,38.86,85.624,1716.924,377.685,0.4373435,2.10289109,70.42202779207412,5.038519585253456,270.94017094017096
UBSG,UBSG.SW,UBS Group AG,Eurostoxx,2024,2024-12-31,Financial Services,Banks - Diversified,Switzerland,0.858,87.18709688759766,3185.71008,17.212693796217817,0.0597797341294561,0.0032497821125245,3.812754545876927,1.59,27.368183135986328,5.086,45.346,85.079,1565.028,332.423,0.556619,1.480749926,11.21598376924095,35.007484276729556,-81.68202764976958
UCB,UCB.BR,UCB SA,Eurostoxx,2021,2021-12-31,Healthcare,Biotechnology,Belgium,0.223,18.11213012295996,189.344992,17.081565856933594,0.1261626520391128,0.0744546094299788,0.1172142638986877,5.6,95.65676879882812,1.058,5.777,8.386,14.21,2.123,1.27,0.068429818,18.31400380820495,22.67857142857143,
UCB,UCB.BR,UCB SA,Eurostoxx,2022,2022-12-31,Healthcare,Biotechnology,Belgium,0.223,13.650454430821775,189.959008,32.66363664106889,0.0461165048543689,0.0263423241744391,0.2124471397415167,2.2,71.86000061035156,0.418,5.517,9.064,15.868,2.9,1.3,0.080893497,7.576581475439549,59.09090909090908,-60.71428571428571
UCB,UCB.BR,UCB SA,Eurostoxx,2023,2023-12-31,Healthcare,Biotechnology,Belgium,0.223,14.71863162193335,189.720992,42.86210286683141,0.038217270194986,0.022073492502735,0.2064050570756078,1.81,77.58040618896484,0.343,5.252,8.975,15.539,3.038,1.33,0.062985988,6.530845392231531,73.48066298342542,-17.727272727272737
UCB,UCB.BR,UCB SA,Eurostoxx,2024,2024-12-31,Healthcare,Biotechnology,Belgium,0.223,36.91545054460791,193.896992,33.93706187419925,0.1061920430750822,0.0613939009627024,0.0819710976124601,5.61,190.3869171142578,1.065,6.152,10.029,17.347,3.026,1.36,0.064860932,17.311443433029908,24.242424242424242,209.94475138121547
UCG,UCG.MI,Unicredit Spa,Eurostoxx,2021,2021-12-31,Financial Services,Banks - Regional,Italy,0.996,24.005141658771485,2214.589952,11.655421923565608,0.033705877623221,0.0022851486055251,5.245334594973766,0.93,10.839542388916016,2.096,18.674,62.185,917.227,125.915,0.12,5.052245036,11.224161936382137,12.903225806451612,
UCG,UCG.MI,Unicredit Spa,Eurostoxx,2022,2022-12-31,Financial Services,Banks - Regional,Italy,0.996,21.740711348434328,1936.429952,3.639291055391828,0.1019592983785661,0.0075287984117009,5.310865783069931,3.085,11.227212905883787,6.458,21.037,63.339,857.773,115.462,0.538,5.423866078,30.698293482911065,17.439222042139384,231.72043010752685
UCG,UCG.MI,Unicredit Spa,Eurostoxx,2023,2023-12-31,Financial Services,Banks - Regional,Italy,0.996,37.194492829116456,1689.699968,4.311945856376446,0.1483637385102763,0.0121112291617301,3.2940898149332414,5.105,22.01248359680176,9.507,25.36,64.079,784.974,122.522,0.9872,3.713207395,37.488170347003155,19.337904015670908,65.47811993517018
UCG,UCG.MI,Unicredit Spa,Eurostoxx,2024,2024-12-31,Financial Services,Banks - Regional,Italy,0.996,56.37849766679297,1548.950016,6.231446764971618,0.1556509344821511,0.0123966204254059,2.176787340544632,5.841,36.39788055419922,9.719,26.579,62.441,784.004,122.724,2.729,2.25209691,36.566462244629214,46.721451806197564,14.417238001958864
UHR,UHR.SW,Swatch Group AG,Eurostoxx,2021,2021-12-31,Consumer Cyclical,Luxury Goods,Switzerland,0.756,12.837857000799561,50.8076,17.11207462869805,0.0662911611785095,0.0559292294195057,0.007711567436359,14.765943,252.6759185791016,0.765,7.313,11.54,13.678,0.099,3.5,0.045830196,10.460823191576644,23.703193219694807,
UHR,UHR.SW,Swatch Group AG,Eurostoxx,2022,2022-12-31,Consumer Cyclical,Luxury Goods,Switzerland,0.756,12.685868687896729,49.8145,16.355951856785886,0.067334167709637,0.0580868063053336,0.0006306229551022,15.57,254.66217041015625,0.807,7.499,11.985,13.893,0.008,5.5,0.03341522,10.761434857981065,35.32434168272319,5.445348123042337
UHR,UHR.SW,Swatch Group AG,Eurostoxx,2023,2023-12-31,Consumer Cyclical,Luxury Goods,Switzerland,0.756,10.515663324885558,50.9981,12.302933103429387,0.0712470279576945,0.0610724576568978,0.007132217691157,16.76,206.19715881347656,0.869,7.888,12.197,14.229,0.075,6.0,0.029998536,11.016734279918865,35.79952267303103,7.64290301862558
UHR,UHR.SW,Swatch Group AG,Eurostoxx,2024,2024-12-31,Consumer Cyclical,Luxury Goods,Switzerland,0.756,7.82672614385376,51.2454,40.83698293104528,0.0159346103038309,0.0137935963407661,0.0016609754527068,3.74,152.73031616210938,0.193,6.735,12.112,13.992,0.013,6.5,0.049779814,2.8656273199703044,173.79679144385025,-77.68496420047732
UMI,UMI.BR,Umicore,Eurostoxx,2021,2021-12-31,Industrials,Waste Management,Belgium,0.735,7.543978948242187,240.576,12.20155114793592,0.1988379257549756,0.0684292436210378,0.2865099458560433,2.57,31.357986450195312,0.618959,24.054439,3.112882,9.045241,2.161425,0.75,0.144926819,2.573159157858556,29.18287937743191,
UMI,UMI.BR,Umicore,Eurostoxx,2022,2022-12-31,Industrials,Waste Management,Belgium,0.735,7.6164170974648435,240.099008,13.384803739781118,0.1620591722235951,0.0573181128205623,0.3085127783747726,2.37,31.72198486328125,0.569878,25.435523,3.516481,9.942372,2.349762,0.8,0.145670362,2.2404807638514055,33.755274261603375,-7.78210116731517
UMI,UMI.BR,Umicore,Eurostoxx,2023,2023-12-31,Industrials,Waste Management,Belgium,0.735,5.46342068939209,240.4,14.20398473739624,0.1051809415384346,0.0386401516405821,0.5041791867406966,1.6,22.726375579833984,0.385075,18.26589,3.661072,9.96567,2.754543,0.8,0.116294174,2.1081644529776544,50.0,-32.48945147679325
UPM,UPM.HE,UPM-Kymmene Oyj,Eurostoxx,2021,2021-12-31,Basic Materials,Paper & Paper Products,Finland,0.292,14.494138234535216,533.324,11.276757173023777,0.1185690577171307,0.0727540167458701,0.1808317236657048,2.41,27.176984786987305,1.286,9.814,10.846,17.676,2.621,1.3,0.259690977,13.103729366211535,53.941908713692946,
UPM,UPM.HE,UPM-Kymmene Oyj,Eurostoxx,2022,2022-12-31,Basic Materials,Paper & Paper Products,Finland,0.292,16.250732859802245,533.324,10.65407599602546,0.122060470324748,0.0687170711937677,0.2999249352043875,2.86,30.47065734863281,1.526,11.72,12.502,22.207,4.874,1.3,0.296693707,13.020477815699657,45.45454545454546,18.672199170124458
UPM,UPM.HE,UPM-Kymmene Oyj,Eurostoxx,2023,2023-12-31,Basic Materials,Paper & Paper Products,Finland,0.292,16.371902817741393,533.324,42.05185615853088,0.0347639100439028,0.0210036269149569,0.1988773104902406,0.73,30.69785499572754,0.388,10.46,11.161,18.473,3.256,1.5,0.279060963,3.7093690248565965,205.47945205479454,-74.47552447552448
UPM,UPM.HE,UPM-Kymmene Oyj,Eurostoxx,2024,2024-12-31,Basic Materials,Paper & Paper Products,Finland,0.292,13.625749297492979,533.324,31.15698418966154,0.0391417541969656,0.0228320067029744,0.2799112119802279,0.82,25.54872703552246,0.436,10.339,11.139,19.096,3.814,1.5,0.26310442,4.217042267143825,182.9268292682927,12.328767123287676
UTDI,UTDI.DE,United Internet AG,Eurostoxx,2021,2021-12-31,Communication Services,Telecom Services,Germany,0.534,6.046974700592041,186.716,14.522846718005535,0.0932243340015776,0.0430726426619108,0.3879778097583741,2.23,32.385948181152344,0.416473,5.646177,4.467428,9.669084,2.346092,0.5,0.059231747,7.376194547213097,22.421524663677133,
